Gene stable ID	Transcript stable ID	Transcript start (bp)	Transcript end (bp)	Chromosome/scaffold name	Gene % GC content	Transcription start site (TSS)	Transcript length (including UTRs and CDS)	Gene name	Strand	Gene start (bp)	Gene end (bp)
ENSG00000104823	ENST00000595470	39307936	39322429	19	51.47	39322429	560	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000597089	39321544	39322028	19	51.47	39322028	343	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000596118	39321544	39322052	19	51.47	39322052	356	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000601094	39321718	39322299	19	51.47	39322299	440	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000597805	39321718	39322406	19	51.47	39322406	135	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000597205	39321718	39322415	19	51.47	39322415	169	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000595567	39321775	39322314	19	51.47	39322314	308	ECH1	-1	39306062	39322645
ENSG00000104823	ENST00000602115	39322090	39322388	19	51.47	39322388	209	ECH1	-1	39306062	39322645
ENSG00000268083	ENST00000594769	39308111	39330818	19	49.98	39330818	963	AC104534.3	-1	39308111	39330818
ENSG00000268083	ENST00000602021	39308111	39330818	19	49.98	39330818	342	AC104534.3	-1	39308111	39330818
ENSG00000104824	ENST00000221419	39327028	39340973	19	53.73	39340973	2471	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000595443	39327029	39330304	19	53.73	39330304	2122	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000595804	39327035	39328225	19	53.73	39328225	588	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000601449	39327035	39341795	19	53.73	39341795	1918	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000388749	39327035	39342987	19	53.73	39342987	1952	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000595164	39327038	39332389	19	53.73	39332389	2404	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000597731	39327038	39332968	19	53.73	39332968	3094	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000600873	39327275	39342978	19	53.73	39342978	1633	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000601664	39329292	39330818	19	53.73	39330818	447	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000598985	39330943	39342965	19	53.73	39342965	900	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000601047	39334011	39342978	19	53.73	39342978	1127	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000600233	39334497	39340008	19	53.73	39340008	659	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000601813	39334665	39340580	19	53.73	39340580	593	HNRNPL	-1	39327028	39342987
ENSG00000104824	ENST00000600741	39336307	39338272	19	53.73	39338272	624	HNRNPL	-1	39327028	39342987
ENSG00000187994	ENST00000598904	39359622	39367421	19	53.22	39367421	1846	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000589111	39359622	39368897	19	53.22	39368897	2290	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000591812	39359622	39368919	19	53.22	39368919	1910	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000593424	39359631	39360683	19	53.22	39360683	653	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000596961	39359871	39360565	19	53.22	39360565	533	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000593809	39359924	39360561	19	53.22	39360561	346	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000602238	39361210	39361491	19	53.22	39361491	186	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000596919	39362106	39368906	19	53.22	39368906	543	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000599911	39364391	39368904	19	53.22	39368904	504	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000598048	39364526	39368913	19	53.22	39368913	596	RINL	-1	39358470	39368919
ENSG00000187994	ENST00000340740	39358470	39368894	19	53.22	39368894	3021	RINL	-1	39358470	39368919
ENSG00000068903	ENST00000479290	39369197	39384748	19	53.54	39384748	4734	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000462654	39369197	39385050	19	53.54	39385050	2539	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000249396	39369197	39390463	19	53.54	39390463	2070	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000392081	39369197	39390502	19	53.54	39390502	2062	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000496069	39369934	39370793	19	53.54	39370793	606	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000414941	39371461	39390463	19	53.54	39390463	1251	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000420440	39371740	39390318	19	53.54	39390318	927	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000443898	39372072	39390351	19	53.54	39390351	985	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000407552	39374279	39390354	19	53.54	39390354	890	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000381766	39379727	39384917	19	53.54	39384917	848	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000491960	39379809	39390240	19	53.54	39390240	619	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000476771	39379871	39390158	19	53.54	39390158	584	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000451193	39380337	39390242	19	53.54	39390242	556	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000423526	39380500	39390221	19	53.54	39390221	556	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000437828	39380523	39390285	19	53.54	39390285	555	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000447739	39380539	39390351	19	53.54	39390351	578	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000481381	39389020	39390228	19	53.54	39390228	618	SIRT2	-1	39369197	39390502
ENSG00000068903	ENST00000358931	39369221	39390353	19	53.54	39390353	1784	SIRT2	-1	39369197	39390502
ENSG00000104825	ENST00000576510	39390340	39398289	19	50.76	39390340	820	NFKBIB	1	39390340	39399533
ENSG00000104825	ENST00000572515	39390592	39399178	19	50.76	39390592	1929	NFKBIB	1	39390340	39399533
ENSG00000104825	ENST00000575359	39390618	39397917	19	50.76	39390618	543	NFKBIB	1	39390340	39399533
ENSG00000104825	ENST00000509705	39390620	39399533	19	50.76	39390620	2200	NFKBIB	1	39390340	39399533
ENSG00000104825	ENST00000313582	39390639	39399526	19	50.76	39390639	1159	NFKBIB	1	39390340	39399533
ENSG00000104825	ENST00000392079	39390615	39399531	19	50.76	39390615	2203	NFKBIB	1	39390340	39399533
ENSG00000262484	ENST00000571845	39399620	39401514	19	60.11	39401514	570	CCER2	-1	39399620	39402798
ENSG00000262484	ENST00000571838	39399620	39402798	19	60.11	39402798	1057	CCER2	-1	39399620	39402798
ENSG00000104835	ENST00000594259	39405906	39406686	19	51.62	39406686	690	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000221431	39405906	39421536	19	51.62	39421536	2057	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000594171	39405909	39420773	19	51.62	39420773	1631	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000430193	39405939	39421398	19	51.62	39421398	1886	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000598831	39405958	39408467	19	51.62	39408467	665	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000600042	39406204	39421401	19	51.62	39421401	1630	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000597490	39406848	39408564	19	51.62	39408564	308	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000455102	39408366	39421400	19	51.62	39421400	1118	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000598563	39408454	39410424	19	51.62	39410424	506	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000602034	39408677	39410639	19	51.62	39410639	498	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000600448	39410439	39412514	19	51.62	39412514	536	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000598343	39412032	39421399	19	51.62	39421399	541	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000598598	39412276	39421403	19	51.62	39421403	1022	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000593754	39412652	39421399	19	51.62	39421399	565	SARS2	-1	39405906	39440495
ENSG00000104835	ENST00000448145	39406044	39440495	19	51.62	39440495	1967	SARS2	-1	39405906	39440495
ENSG00000269547	ENST00000599996	39406044	39440495	19	51.61	39440495	1967	CTC-360G5.8	-1	39406044	39440495
ENSG00000128626	ENST00000308018	39421188	39423660	19	55.60	39421188	1207	MRPS12	1	39421188	39423802
ENSG00000128626	ENST00000598734	39421584	39422501	19	55.60	39421584	641	MRPS12	1	39421188	39423802
ENSG00000128626	ENST00000407800	39421594	39423802	19	55.60	39421594	1220	MRPS12	1	39421188	39423802
ENSG00000128626	ENST00000402029	39421639	39423660	19	55.60	39421639	929	MRPS12	1	39421188	39423802
ENSG00000269190	ENST00000292852	39432044	39466550	19	49.36	39466550	2383	FBXO17	-1	39432044	39466550
ENSG00000269190	ENST00000599418	39432918	39437356	19	49.36	39437356	2222	FBXO17	-1	39432044	39466550
ENSG00000269190	ENST00000595329	39432918	39443327	19	49.36	39443327	1299	FBXO17	-1	39432044	39466550
ENSG00000269190	ENST00000597696	39433171	39437686	19	49.36	39437686	932	FBXO17	-1	39432044	39466550
ENSG00000269190	ENST00000596025	39433322	39466342	19	49.36	39466342	935	FBXO17	-1	39432044	39466550
ENSG00000269190	ENST00000599598	39435368	39439243	19	49.36	39439243	510	FBXO17	-1	39432044	39466550
ENSG00000269190	ENST00000601394	39435620	39440806	19	49.36	39440806	2366	FBXO17	-1	39432044	39466550
ENSG00000161243	ENST00000598394	39481354	39517600	19	48.18	39517600	300	FBXO27	-1	39481354	39523425
ENSG00000161243	ENST00000292853	39514693	39523236	19	48.18	39523236	2330	FBXO27	-1	39481354	39523425
ENSG00000161243	ENST00000600828	39515469	39523425	19	48.18	39523425	1557	FBXO27	-1	39481354	39523425
ENSG00000161243	ENST00000594770	39516052	39522703	19	48.18	39522703	771	FBXO27	-1	39481354	39523425
ENSG00000161243	ENST00000595166	39516159	39522042	19	48.18	39522042	462	FBXO27	-1	39481354	39523425
ENSG00000161243	ENST00000593847	39521925	39523407	19	48.18	39523407	508	FBXO27	-1	39481354	39523425
ENSG00000161243	ENST00000509137	39514665	39523165	19	48.18	39523165	2130	FBXO27	-1	39481354	39523425
ENSG00000183760	ENST00000601575	39574553	39602133	19	49.67	39574553	2887	PAPL	1	39574553	39602133
ENSG00000183760	ENST00000331256	39574945	39602133	19	49.67	39574945	2966	PAPL	1	39574553	39602133
ENSG00000183760	ENST00000594229	39575876	39600818	19	49.67	39575876	1149	PAPL	1	39574553	39602133
ENSG00000183760	ENST00000601531	39589703	39600812	19	49.67	39589703	736	PAPL	1	39574553	39602133
ENSG00000130669	ENST00000602004	39616410	39664443	19	56.17	39616410	564	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000599470	39616422	39669457	19	56.17	39616422	1715	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000321944	39616438	39670041	19	56.17	39616438	2555	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000593480	39616439	39663747	19	56.17	39616439	714	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000358301	39616442	39670042	19	56.17	39616442	2739	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000597766	39616453	39643032	19	56.17	39616453	380	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000593690	39616454	39670041	19	56.17	39616454	3025	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000599386	39616474	39673456	19	56.17	39616474	5735	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000599657	39647342	39664291	19	56.17	39647342	534	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000597715	39665576	39669404	19	56.17	39665576	633	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000600350	39667129	39669250	19	56.17	39667129	549	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000435673	39658867	39670046	19	56.17	39658867	2701	PAK4	1	39616410	39673456
ENSG00000130669	ENST00000360442	39659251	39670046	19	56.17	39659251	2855	PAK4	1	39616410	39673456
ENSG00000188505	ENST00000339852	39687601	39692524	19	56.80	39687601	1978	NCCRP1	1	39687601	39692524
ENSG00000179751	ENST00000318438	39693471	39694906	19	63.79	39694906	573	SYCN	-1	39693471	39694906
ENSG00000197110	ENST00000413851	39734246	39735646	19	62.81	39735646	656	IFNL3	-1	39734246	39735646
ENSG00000183709	ENST00000331982	39759154	39760732	19	60.80	39759154	737	IFNL2	1	39759154	39760732
ENSG00000182393	ENST00000333625	39786965	39789313	19	56.28	39786965	857	IFNL1	1	39786965	39789313
ENSG00000128011	ENST00000248668	39797208	39805976	19	57.24	39805976	3381	LRFN1	-1	39797208	39805976
ENSG00000130755	ENST00000601387	39818993	39826657	19	51.10	39826657	497	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000597595	39818997	39826825	19	51.10	39826825	758	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000596583	39818999	39826171	19	51.10	39826171	490	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000595207	39818999	39826645	19	51.10	39826645	526	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000598034	39818999	39826646	19	51.10	39826646	1028	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000600322	39819002	39833012	19	51.10	39833012	622	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000602185	39819005	39826645	19	51.10	39826645	423	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000253054	39819005	39826668	19	51.10	39826668	616	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000601731	39819005	39826677	19	51.10	39826677	405	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000594700	39819005	39826679	19	51.10	39826679	397	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000595636	39819024	39826664	19	51.10	39826664	487	GMFG	-1	39818993	39833012
ENSG00000130755	ENST00000598218	39823544	39826723	19	51.10	39826723	430	GMFG	-1	39818993	39833012
ENSG00000179134	ENST00000602243	39833036	39860323	19	49.82	39833036	672	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000598913	39833082	39874828	19	49.82	39833082	2877	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000314471	39833108	39875566	19	49.82	39833108	4519	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000601613	39840440	39843129	19	49.82	39840440	2690	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000599712	39844644	39860755	19	49.82	39844644	925	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000594204	39847348	39850788	19	49.82	39847348	626	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000596368	39847456	39876350	19	49.82	39847456	1176	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000596319	39860193	39866320	19	49.82	39860193	604	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000600018	39860732	39867186	19	49.82	39860732	144	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000595476	39869145	39871936	19	49.82	39869145	710	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000598605	39871374	39874226	19	49.82	39871374	555	SAMD4B	1	39833036	39876350
ENSG00000179134	ENST00000596271	39875761	39876338	19	49.82	39875761	578	SAMD4B	1	39833036	39876350
ENSG00000006712	ENST00000221265	39876492	39881835	19	52.73	39881835	2066	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000595564	39876493	39881794	19	52.73	39881794	1810	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000595379	39877005	39877406	19	52.73	39877406	281	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000416728	39877122	39881757	19	52.73	39881757	1383	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000598594	39879482	39879838	19	52.73	39879838	280	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000595797	39879934	39881722	19	52.73	39881722	760	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000597365	39880526	39881757	19	52.73	39881757	606	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000598127	39880709	39881794	19	52.73	39881794	558	PAF1	-1	39876492	39881835
ENSG00000006712	ENST00000221266	39876555	39881746	19	52.73	39881746	1631	PAF1	-1	39876492	39881835
ENSG00000063322	ENST00000599417	39881943	39890616	19	52.36	39881943	2941	MED29	1	39881943	39891277
ENSG00000063322	ENST00000315588	39881951	39891277	19	52.36	39881951	3653	MED29	1	39881943	39891277
ENSG00000063322	ENST00000600973	39882028	39884277	19	52.36	39882028	546	MED29	1	39881943	39891277
ENSG00000063322	ENST00000594368	39882033	39889247	19	52.36	39882033	1471	MED29	1	39881943	39891277
ENSG00000063322	ENST00000599213	39882036	39890199	19	52.36	39882036	2490	MED29	1	39881943	39891277
ENSG00000063322	ENST00000596297	39882052	39888338	19	52.36	39882052	636	MED29	1	39881943	39891277
ENSG00000128016	ENST00000597629	39897453	39900052	19	59.08	39897453	1786	ZFP36	1	39897453	39900052
ENSG00000128016	ENST00000594045	39897497	39898819	19	59.08	39897497	690	ZFP36	1	39897453	39900052
ENSG00000128016	ENST00000594442	39897498	39900008	19	59.08	39897498	1699	ZFP36	1	39897453	39900052
ENSG00000128016	ENST00000600033	39898079	39898783	19	59.08	39898079	444	ZFP36	1	39897453	39900052
ENSG00000128016	ENST00000248673	39897487	39900045	19	59.08	39897487	1745	ZFP36	1	39897453	39900052
ENSG00000090924	ENST00000409794	39903225	39916154	19	56.77	39903225	5231	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000595920	39903790	39904872	19	56.77	39903790	431	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000458508	39903949	39916077	19	56.77	39903949	3898	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000438123	39904168	39905900	19	56.77	39904168	482	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000409797	39904305	39916156	19	56.77	39904305	2205	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000451354	39904452	39907237	19	56.77	39904452	871	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000205135	39905833	39916379	19	56.77	39905833	4209	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000478523	39908485	39911753	19	56.77	39908485	664	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000596443	39911441	39916113	19	56.77	39911441	527	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000594307	39911675	39912856	19	56.77	39911675	198	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000474449	39912306	39913468	19	56.77	39912306	720	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000600210	39914068	39916152	19	56.77	39914068	530	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000598238	39914951	39916154	19	56.77	39914951	422	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000594161	39915028	39916156	19	56.77	39915028	347	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000596339	39915203	39916135	19	56.77	39915203	578	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000594124	39915411	39916305	19	56.77	39915411	416	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000425673	39903750	39919054	19	56.77	39903750	7519	PLEKHG2	1	39903225	39919054
ENSG00000090924	ENST00000378550	39903750	39915934	19	56.77	39903750	2059	PLEKHG2	1	39903225	39919054
ENSG00000105193	ENST00000599539	39923847	39926555	19	50.95	39926555	555	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000339471	39923847	39926576	19	50.95	39926576	643	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000251453	39923847	39926588	19	50.95	39926588	560	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000601655	39923857	39926581	19	50.95	39926581	492	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000602153	39923863	39924401	19	50.95	39924401	444	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000601390	39923863	39926588	19	50.95	39926588	2389	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000595386	39923893	39925030	19	50.95	39925030	1035	RPS16	-1	39923847	39926588
ENSG00000105193	ENST00000599705	39923900	39926345	19	50.95	39926345	407	RPS16	-1	39923847	39926588
ENSG00000196235	ENST00000594990	39926796	39944082	19	51.42	39926796	558	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000599117	39932283	39967310	19	51.42	39932283	3902	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000601515	39936198	39948380	19	51.42	39936198	396	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000595368	39936222	39948589	19	51.42	39936222	659	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000594729	39936233	39948380	19	51.42	39936233	364	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000601978	39936248	39948572	19	51.42	39936248	538	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000359191	39936284	39967310	19	51.42	39936284	3770	SUPT5H	1	39926796	39967310
ENSG00000196235	ENST00000598725	39936324	39967310	19	51.42	39936324	3742	SUPT5H	1	39926796	39967310
